Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,CloseMonth
"Tile,Wood",False,False,True,False,718000.0,1045919779,2023-12-19,730000.0,37.79394420000001,-122.2274755,2708 22Nd Ave,Residential,1791.0,699000.0,51,Red Oak Realty,None,1045919779.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.06,1928,2708.0,41041107,2,Oakland,3,,2023-11-26,2023-10-05,CA,True,2,Two,2775.0,3,False,1,Unknown,94606,0.0,2775.0,2023-12
Unknown,False,False,False,False,1195000.0,1151898995,2026-04-06,1160000.0,32.80592391,-117.18464457,3545 Mount Burnham Ct,Residential,1290.0,1195000.0,14,"TXR Homes, Inc.",None,1151898995.0,92111 - Linda Vista,San Diego,Closed,True,4,SingleFamilyResidence,0.1309,1964,3545.0,260002289SD,2,San Diego,3,2026-04-06,2026-02-13,2026-01-29,CA,True,1,One,5700.0,3,False,2,Unknown,92111,0.0,5700.0,2026-04
Unknown,True,False,False,False,575000.0,1077738142,2024-08-22,610000.0,33.868745000000004,-117.583055,1321 Normandy Terrace,Residential,1700.0,575000.0,7,Century 21 Garland,None,1077738142.0,248 - Corona,Riverside,Closed,False,2,SingleFamilyResidence,0.22,1954,1321.0,IG24124808,2,Corona,3,2024-08-22,2024-08-02,2024-07-22,CA,True,1,One,9583.0,3,False,2,Corona-Norco Unified,92882,0.0,9583.0,2024-08
Unknown,False,False,False,False,1499000.0,1061169944,2024-04-11,1347500.0,32.761359,-117.018931,4576 Nebo Drive,Residential,2000.0,1450000.0,38,PE Management Group Inc,None,1061169944.0,91941 - La Mesa,San Diego,Closed,False,3,SingleFamilyResidence,0.1564,1927,4576.0,NDP2401172,4,La Mesa,5,2024-04-11,2024-03-22,2024-02-07,CA,False,1,One,6813.0,3,False,0,Grossmont Union,91941,0.0,6813.0,2024-04
Wood,False,False,False,False,2188888.0,1044932100,2023-10-04,2528000.0,37.3108517,-122.0452819,1011 Kenmore Court,Residential,1450.0,2188888.0,5,Compass,None,1044932100.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.1492,1963,1011.0,ML81941235,2,Cupertino,3,2023-10-04,2023-09-13,2023-09-08,CA,True,1,Unknown,6500.0,3,False,2,Other,95014,0.0,6500.0,2023-10
"Carpet,Tile,Wood",True,False,False,False,2175000.0,1131056269,2025-11-25,2055000.0,37.85908051,-122.10139681,3260 Rohrer Drive,Residential,2416.0,2095000.0,55,Compass,None,1131056269.0,Unknown,Contra Costa,Closed,False,0,SingleFamilyResidence,0.2273,1951,3260.0,41109916,2,Lafayette,3,2025-11-25,2025-10-26,2025-09-01,CA,True,1,One,9900.0,3,False,0,Acalanes,94549-5640,0.0,9900.0,2025-11
"Carpet,Wood",True,False,False,False,619900.0,1111786144,2025-09-05,441750.0,32.700894,-117.095626,427 S 46th Street,Residential,1312.0,599900.0,37,Joseph Gummerson Broker,None,1111786144.0,92113 - Logan Heights,San Diego,Closed,False,3,SingleFamilyResidence,0.1188,1958,427.0,PTP2502670,2,San Diego,3,2025-09-05,2025-06-09,2025-04-15,CA,False,1,One,5176.0,3,False,0,San Diego Unified,92113,0.0,5176.0,2025-09
Wood,True,False,False,True,989000.0,1076085841,2024-08-12,980000.0,33.9410635,-117.9616237,941 Russell St,Residential,1656.0,949000.0,24,Brick & Co Real Estate,None,1076085841.0,87 - La Habra,Orange,Closed,False,1,SingleFamilyResidence,0.2283,1954,941.0,DW24112137,3,La Habra,3,2024-08-12,2024-06-27,2024-05-21,CA,True,1,One,9945.0,3,False,1,Fullerton Joint Union High,90631,0.0,9945.0,2024-08
Unknown,False,False,False,False,1175000.0,1114313456,2025-07-23,1121000.0,33.851372999999995,-118.089353,19709 Lusk Avenue,Residential,1462.0,1140000.0,40,Westworld Realty Inc.,None,1114313456.0,"RD - Cerritos South of 91 Frwy, W of Norwalk",Los Angeles,Closed,True,2,SingleFamilyResidence,0.1225,1969,19709.0,PW25110845,2,Cerritos,4,2025-07-23,2025-06-29,2025-05-20,CA,True,1,One,5336.0,4,False,2,ABC Unified,90703,0.0,5336.0,2025-07
"Tile,Wood",True,False,False,False,1399000.0,1101682831,2025-02-07,1375000.0,37.09988982,-121.87721773,27504 Loma Prieta Way,Residential,2186.0,1399000.0,9,Coldwell Banker Realty,None,1101682831.0,Unknown,Santa Cruz,Closed,False,2,SingleFamilyResidence,2.905,1976,27504.0,ML81982375,3,Los Gatos,4,2025-02-07,2025-01-16,2025-01-07,CA,False,1,Unknown,126542.0,3,False,2,Other,95033,0.0,126542.0,2025-02
"Carpet,Tile",False,False,False,False,774900.0,1037912002,2023-06-30,825000.0,33.836901,-118.033477,8641     Cypress Avenue,Residential,1317.0,774900.0,4,Coldwell Banker Realty,None,1037912002.0,80 - Cypress North of Katella,Orange,Closed,True,2,SingleFamilyResidence,0.1623,1961,8641.0,PW23095311,2,Cypress,3,2023-06-30,2023-06-09,2023-05-27,CA,True,1,One,7070.0,2,False,2,Cypress School District,90630,0.0,7070.0,2023-06
Laminate,True,False,False,False,849999.0,1037418947,2023-07-05,860000.0,33.905047,-118.119107,13846     Ocana Avenue,Residential,1627.0,849999.0,9,Berkshire Hathaway Home Srvs,None,1037418947.0,"RG - Bellflower North of 91 Frwy, S of Alondra",Los Angeles,Closed,False,2,SingleFamilyResidence,0.122,1953,13846.0,DW23081668,2,Bellflower,4,2023-07-05,2023-06-11,2023-05-11,CA,True,1,One,5316.0,1,False,2,Bellflower Unified,90706,0.0,5316.0,2023-07
Unknown,True,False,False,False,1199888.0,1146355782,2026-01-02,1200000.0,34.172797,-118.50951299999998,5611 Babbitt,Residential,1364.0,1199888.0,19,Keller Williams Luxury,None,1146355782.0,ENC - Encino,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1427,1955,5611.0,SR25260829,2,Encino,3,2026-01-02,2025-12-03,2025-11-14,CA,True,1,One,6214.0,4,False,2,Los Angeles Unified,91316,0.0,6214.0,2026-01
Unknown,False,False,False,False,650000.0,531606363,2022-09-30,500000.0,33.987196,-118.277432,5889     Brentwood Street,Residential,1959.0,575000.0,322,Team Equity L.A. Property,None,531606363.0,C42 - Downtown L.A.,Los Angeles,Closed,False,0,SingleFamilyResidence,0.155,1910,5889.0,21765700,2,Los Angeles,4,2022-09-30,2022-09-21,2021-07-31,CA,False,1,Unknown,6750.0,3,False,2,Unknown,90003,0.0,6750.0,2022-09
Vinyl,True,False,False,True,1288000.0,1108265233,2025-05-15,1225000.0,33.649644,-117.677341,21575 Kenmare Drive,Residential,1609.0,1249000.0,43,First Team Real Estate,Monthly,1108265233.0,LN - Lake Forest North,Orange,Closed,True,2,SingleFamilyResidence,0.0861,1985,21575.0,OC25047959,3,Lake Forest,3,2025-05-15,2025-04-16,2025-03-02,CA,True,2,Two,3750.0,0,False,2,Saddleback Valley Unified,92630,86.0,3750.0,2025-05
Unknown,False,False,False,False,2399000.0,1079448183,2024-09-17,2510000.0,37.52656073,-122.29965814,273 42nd Avenue,Residential,2360.0,2399000.0,15,Unison Properties,None,1079448183.0,699 - Not Defined,San Mateo,Closed,True,2,SingleFamilyResidence,0.2731,1954,273.0,ML81976147,4,San Mateo,4,2024-09-17,2024-08-28,2024-08-13,CA,True,1,Unknown,11895.0,3,False,2,Other,94403,0.0,11895.0,2024-09
Wood,True,False,False,False,895000.0,1072792715,2024-06-17,950000.0,33.971039,-118.33401,3520 W 75th Place,Residential,1271.0,895000.0,6,Compass,None,1072792715.0,101 - North Inglewood,Los Angeles,Closed,False,2,SingleFamilyResidence,0.13,1940,3520.0,24379943,2,Inglewood,2,2024-06-17,2024-05-01,2024-04-25,CA,True,1,One,5664.0,3,False,2,Unknown,90305,0.0,5664.0,2024-06
"Laminate,Wood",False,False,False,False,1395000.0,1048455256,2023-12-22,1420000.0,37.7465078,-122.4918574,2178 34Th Ave,Residential,1300.0,1395000.0,6,Exp Realty of California Inc.,None,1048455256.0,Unknown,San Francisco,Closed,True,2,SingleFamilyResidence,0.07,1948,2178.0,41044624,2,San Francisco,4,,2023-11-22,2023-11-16,CA,True,2,Two,2996.0,3,False,2,San Francisco Unified,94116,0.0,2996.0,2023-12
"Tile,Wood",True,False,False,False,2095000.0,1078962742,2024-08-30,2025000.0,33.72707,-118.061101,16196 Bimini Lane,Residential,2057.0,2095000.0,8,Compass,Monthly,1078962742.0,17 - Northwest Huntington Beach,Orange,Closed,False,2,SingleFamilyResidence,0.0428,1973,16196.0,OC24154158,3,Huntington Beach,4,2024-08-30,2024-08-07,2024-07-30,CA,True,2,Two,1863.0,1,False,2,Huntington Beach Union High,92649,820.0,1863.0,2024-08
"Carpet,Wood",False,False,False,False,2390000.0,1086799622,2024-09-16,2390000.0,37.89480755,-122.15526941,4026 Tilden Ln,Residential,2616.0,2390000.0,0,Re/Max Accord,None,1086799622.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.59,1963,4026.0,41073279,3,Lafayette,3,2024-09-16,2024-09-16,2024-09-16,CA,True,1,One,25700.0,3,False,2,Acalanes,94549,0.0,25700.0,2024-09
Tile,True,False,False,False,1299000.0,1046944090,2023-12-15,1850000.0,34.109693,-118.22009,4401 San Andreas Avenue,Residential,1600.0,1299000.0,13,Compass,None,1046944090.0,680 - Mount Washington,Los Angeles,Closed,False,2,SingleFamilyResidence,0.4174,1951,4401.0,23330595,2,Los Angeles,2,2023-12-15,2023-11-22,2023-11-09,CA,True,1,One,18180.0,3,False,2,Unknown,90065,0.0,18180.0,2023-12
Carpet,True,False,False,False,515000.0,1062160382,2024-05-16,500000.0,33.658254,-116.310395,53700 Avenida Vallejo,Residential,1635.0,495000.0,53,Re/Max Desert Properties,None,1062160382.0,313 - La Quinta South of HWY 111,Riverside,Closed,True,4,SingleFamilyResidence,0.12,1989,53700.0,219108204DA,3,La Quinta,3,2024-05-16,2024-05-01,2024-03-07,CA,True,1,One,5227.0,3,False,2,Unknown,92253,0.0,5227.0,2024-05
"Carpet,Laminate",False,False,False,True,584950.0,1047732635,2024-01-19,560000.0,34.676257,-118.094233,43635 Rialto Drive,Residential,2843.0,584950.0,32,"Berkshire Hathaway HomeServices Troth, Realtors",None,1047732635.0,LAC - Lancaster,Los Angeles,Closed,True,3,SingleFamilyResidence,0.177,2004,43635.0,SR23211417,4,Lancaster,4,2024-01-19,2023-12-17,2023-11-15,CA,False,2,Two,7709.0,0,False,3,Apple Valley Unified,93535,0.0,7709.0,2024-01
Wood,True,False,False,False,3250000.0,1133865326,2026-01-02,2950000.0,33.986896,-118.458491,2336 Boone Avenue,Residential,2810.0,2995000.0,56,Pardee Properties,None,1133865326.0,C11 - Venice,Los Angeles,Closed,False,2,SingleFamilyResidence,0.0826,2005,2336.0,25589709,3,Venice,3,2026-01-02,2025-11-05,2025-09-10,CA,True,1,MultiSplit,3600.0,3,False,2,Los Angeles Unified,90291,0.0,3600.0,2026-01
"Carpet,Laminate,SeeRemarks,Stone",True,False,False,False,970000.0,1038394947,2023-08-07,990000.0,34.160393,-117.454012,5149 Sammy Hagar Way,Residential,4122.0,970000.0,15,BERKSHIRE HATHAWAY HOMESERVICES CALIFORNIA PROPERTIES,Monthly,1038394947.0,264 - Fontana,San Bernardino,Closed,True,5,SingleFamilyResidence,0.1611,2018,5149.0,IV23108484,5,Fontana,6,2023-08-07,2023-07-04,2023-06-18,CA,True,2,Two,7018.0,0,False,3,Fontana Unified,92336,214.25,7018.0,2023-08
Wood,False,False,False,False,499000.0,1054145775,2024-02-12,550000.0,36.8446109,-121.4043737,1010 Monterey Street,Residential,816.0,499000.0,6,RE/MAX Gold,None,1054145775.0,699 - Not Defined,San Benito,Closed,True,1,SingleFamilyResidence,0.093,1955,1010.0,ML81950353,1,Hollister,2,2024-02-12,2024-01-11,2024-01-05,CA,False,1,Unknown,4051.0,3,False,1,Other,95023,0.0,4051.0,2024-02
Unknown,False,False,False,False,1335000.0,1103377166,2025-03-21,1355000.0,34.240990000000004,-118.843897,1781 Calle Zocalo,Residential,2444.0,1335000.0,36,Chelsea Properties,None,1103377166.0,TOE - Thousand Oaks East,Ventura,Closed,True,2,SingleFamilyResidence,0.34,1970,1781.0,25489653,3,Thousand Oaks,5,2025-03-21,2025-03-03,2025-01-26,CA,True,2,Two,14810.0,3,False,2,Unknown,91360,0.0,14810.0,2025-03
Tile,False,False,False,False,999999.0,1040833157,2023-08-17,1150000.0,33.734715,-117.980402,15691 Fox Hills Street,Residential,2284.0,999999.0,10,Seven Gables Real Estate,None,1040833157.0,"67 - S of Bolsa, E of Beach",Orange,Closed,True,2,SingleFamilyResidence,0.1433,1976,15691.0,OC23122883,3,Westminster,4,2023-08-17,2023-08-06,2023-07-26,CA,True,2,Two,6240.0,4,False,2,Huntington Beach Union High,92683,0.0,6240.0,2023-08
Unknown,True,False,False,False,324900.0,1105835935,2025-04-16,325000.0,33.787896999999994,-117.235675,439 Sunrise Road,Residential,1344.0,324900.0,9,FARNAM & ASSOCIATES REAL ESTATE,None,1105835935.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,1,SingleFamilyResidence,0.14,1979,439.0,IG25029351,2,Perris,2,2025-04-16,2025-02-17,2025-02-08,CA,False,1,One,6098.0,2,False,1,Perris Union High,92570,0.0,6098.0,2025-04
"Carpet,Laminate,Tile,Wood",True,False,False,False,2299000.0,1082245567,2024-10-15,2400000.0,37.23730417,-121.87554835,1125 Flaxwood Street,Residential,2378.0,2299000.0,15,Compass,None,1082245567.0,699 - Not Defined,Santa Clara,Closed,True,3,SingleFamilyResidence,0.18,1986,1125.0,ML81978768,3,San Jose,3,2024-10-15,2024-09-18,2024-09-03,CA,True,1,Unknown,7841.0,3,False,3,San Jose Unified,95120,0.0,7841.0,2024-10
"Tile,Wood",True,False,False,False,1149000.0,1037870139,2023-06-23,1310000.0,37.334566,-121.8696367,560 S 15th Street,Residential,1530.0,1149000.0,8,Intero Real Estate Services,None,1037870139.0,699 - Not Defined,Santa Clara,Closed,False,1,SingleFamilyResidence,0.1377,1918,560.0,ML81929989,1,San Jose,3,2023-06-23,2023-06-07,2023-05-30,CA,True,1,Unknown,6000.0,3,False,1,San Jose Unified,95112,0.0,6000.0,2023-06
Unknown,False,False,False,False,779950.0,1038373386,2023-08-04,780000.0,33.83249,-117.5344,2801 Palma Circle,Residential,2498.0,779950.0,18,"Theodore Chan, Broker",Monthly,1038373386.0,248 - Corona,Riverside,Closed,True,2,SingleFamilyResidence,0.0832,2018,2801.0,IG23107028,3,Corona,4,2023-08-04,2023-07-11,2023-06-18,CA,False,2,Two,3624.0,1,False,2,Corona-Norco Unified,92881,125.0,3624.0,2023-08
"Stone,Wood",True,False,False,True,3299000.0,1108080265,2025-05-09,2935000.0,34.136626,-118.500349,3615 Terrace View Drive,Residential,4006.0,3199000.0,36,"Pinnacle Estate Properties, Inc.",None,1108080265.0,ENC - Encino,Los Angeles,Closed,True,2,SingleFamilyResidence,0.3342,1962,3615.0,SR25044185,6,Encino,5,2025-05-09,2025-04-04,2025-02-27,CA,True,2,Two,14556.0,1,False,2,Los Angeles Unified,91436,0.0,14556.0,2025-05
Unknown,True,False,False,False,329900.0,540661437,2022-02-14,329900.0,34.118057,-116.428992,56620     Desert Vista Circle,Residential,1325.0,329900.0,108,WINDERMERE R.E. TOWER PROP.,Monthly,540661437.0,DC521 - Central West,San Bernardino,Closed,True,2,SingleFamilyResidence,0.0956,2022,56620.0,IV21189968,3,Yucca Valley,2,2022-02-14,2021-12-18,2021-09-01,CA,True,1,One,4166.0,2,True,2,Other,92284,286.0,4166.0,2022-02
Laminate,True,False,False,False,459000.0,1065349962,2024-07-29,405000.0,34.4590459,-117.248134,18995 Raven st Street,Residential,1760.0,409999.0,75,Marin Realty Group,Monthly,1065349962.0,699 - Not Defined,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1205,2016,18995.0,SW24068864,2,Apple Valley,3,2024-07-29,2024-06-21,2024-04-05,CA,False,1,One,5248.0,3,False,2,Apple Valley Unified,92308,192.0,5248.0,2024-07
Unknown,True,False,False,False,484900.0,1054132327,2024-02-06,475000.0,33.969702,-117.71253,4214 Descanso Avenue,Residential,1031.0,484900.0,12,CENTURY 21 CITRUS REALTY INC,None,1054132327.0,682 - Chino Hills,San Bernardino,Closed,True,1,SingleFamilyResidence,0.1543,1935,4214.0,CV24001544,1,Chino Hills,2,2024-02-06,2024-01-22,2024-01-05,CA,True,1,One,6720.0,3,False,1,Chino Valley Unified,91709,0.0,6720.0,2024-02
"Carpet,Tile",True,False,False,False,1825000.0,1065096259,2024-07-12,1800000.0,33.1114385,-117.137804,2922 Side Saddle Lane,Residential,3829.0,1825000.0,78,Prolific Real Estate,Monthly,1065096259.0,92029 - Escondido,San Diego,Closed,True,5,SingleFamilyResidence,0.2455,2020,2922.0,240006717SD,5,Escondido,4,2024-07-12,2024-06-28,2024-03-29,CA,True,1,One,10692.0,3,False,3,Unknown,92029,244.0,10692.0,2024-07
Laminate,True,False,False,True,1899000.0,1063276066,2024-04-19,1890000.0,33.774303,-117.775922,10392 Shadyridge Drive,Residential,2970.0,1899000.0,6,Compass,None,1063276066.0,NTS - North Tustin,Orange,Closed,True,2,SingleFamilyResidence,0.3736,1964,10392.0,OC24050958,4,North Tustin,5,2024-04-19,2024-03-21,2024-02-13,CA,True,1,MultiSplit,16275.0,1,False,2,Tustin Unified,92705,0.0,16275.0,2024-04
Unknown,True,False,False,False,714888.0,1132118439,2026-03-03,679000.0,34.416834,-118.516377,21757 Bene Drive,Residential,1861.0,679000.0,150,Entity Mortgage And Realty,Monthly,1132118439.0,BOUQ - Bouquet Canyon,Los Angeles,Closed,True,0,SingleFamilyResidence,0.3268,2014,21757.0,25587457,3,Santa Clarita,3,2026-03-03,2026-02-01,2025-09-04,CA,False,2,Two,14234.0,3,False,2,Unknown,91350,340.38,14234.0,2026-03
"Tile,Wood",False,False,False,False,1100000.0,1149853632,2026-02-18,1000000.0,32.92511669,-117.12954708,9050 Capricorn Way,Residential,1008.0,1100000.0,22,Glasshouse Properties,None,1149853632.0,92126 - Mira Mesa,San Diego,Closed,False,4,SingleFamilyResidence,0.1309,1976,9050.0,250046161SD,2,San Diego,2,2026-02-18,2026-01-17,2025-12-26,CA,False,1,One,5700.0,3,False,2,Unknown,92126,0.0,5700.0,2026-02
"Carpet,Tile",False,False,False,False,599900.0,1058423421,2024-02-29,600000.0,35.348175,-119.176937,703 Chichester Court,Residential,2382.0,599900.0,14,Coldwell Banker Preferred Realtors,None,1058423421.0,BKSF - Bakersfield,Kern,Closed,True,3,SingleFamilyResidence,0.3,2019,703.0,SR24012211,3,Bakersfield,4,2024-02-29,2024-02-02,2024-01-19,CA,False,1,One,13068.0,4,False,3,Other,93314,0.0,13068.0,2024-02
Unknown,False,False,False,False,1050000.0,1152180546,2026-03-19,1121000.0,33.884279,-117.854493,1330 Limerick Drive,Residential,1768.0,1050000.0,10,Century 21 Discovery,None,1152180546.0,84 - Placentia,Orange,Closed,True,2,SingleFamilyResidence,0.1623,1965,1330.0,PW26024480,3,Placentia,3,2026-03-19,2026-02-12,2025-10-15,CA,True,2,Two,7070.0,1,False,2,Placentia-Yorba Linda Unified,92870,0.0,7070.0,2026-03
"Carpet,Tile,Wood",True,False,False,False,1895000.0,1040604069,2023-08-31,2117000.0,37.2863384,-121.8945093,2283 Westgate Avenue,Residential,2011.0,1895000.0,11,Pertria,None,1040604069.0,699 - Not Defined,Santa Clara,Closed,False,6,SingleFamilyResidence,0.1634,1945,2283.0,ML81935813,2,San Jose,3,2023-08-31,2023-08-04,2023-07-24,CA,True,1,Unknown,7117.0,3,False,2,San Jose Unified,95125,0.0,7117.0,2023-08
"Carpet,Tile",True,False,False,False,575000.0,1150583537,2026-02-12,550000.0,36.92130069,-121.74190511,573 Cedar Drive,Residential,1210.0,575000.0,15,Compass,Monthly,1150583537.0,699 - Not Defined,Santa Cruz,Closed,True,1,SingleFamilyResidence,0.077,1975,573.0,ML82030574,1,Watsonville,2,2026-02-12,2026-01-23,2026-01-08,CA,False,1,Unknown,3354.0,3,False,1,Other,95076,0.0,3354.0,2026-02
"Carpet,Tile,Wood",True,False,False,False,1550000.0,1067194703,2024-05-16,1626126.0,37.8837792,-122.0297728,37 Beech Ct,Residential,1656.0,1550000.0,7,Premier Realty Associates,None,1067194703.0,Unknown,Contra Costa,Closed,True,3,SingleFamilyResidence,0.388,1955,37.0,41055525,2,Walnut Creek,3,2024-05-16,2024-04-17,2024-04-10,CA,True,1,One,16900.0,3,False,3,Unknown,94596,0.0,16900.0,2024-05
Bamboo,True,False,False,False,2450000.0,1144516784,2025-12-11,2515000.0,34.135581,-118.432022,3604 Glenridge Drive,Residential,2513.0,2450000.0,15,Carolwood Estates,None,1144516784.0,SO - Sherman Oaks,Los Angeles,Closed,True,4,SingleFamilyResidence,0.2367,1965,3604.0,25608917,3,Sherman Oaks,4,2025-12-11,2025-11-06,2025-10-22,CA,True,1,One,10312.0,3,False,2,Unknown,91423,0.0,10312.0,2025-12
"Carpet,Laminate,Tile",True,False,False,False,440000.0,1136141126,2025-12-05,427500.0,34.856326,-118.197245,3703 Garnet Ave,Residential,1509.0,425000.0,53,Keller Williams Luxury,None,1136141126.0,ROSA - Rosamond,Kern,Closed,True,2,SingleFamilyResidence,0.13,1994,3703.0,SR25221359,2,Rosamond,3,2025-12-05,2025-11-11,2025-09-12,CA,True,1,One,5662.0,4,False,2,Mojave Unified,93560,0.0,5662.0,2025-12
Laminate,False,False,False,False,949999.0,1138531780,2025-12-12,940000.0,34.029059000000004,-117.681003,"12351 Twin Gables Dr.,",Residential,2692.0,1005000.0,42,IRN REALTY,Monthly,1138531780.0,681 - Chino,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1311,2015,12351.0,WS25234959,5,Chino,4,2025-12-12,2025-11-18,2025-10-07,CA,True,2,Two,5712.0,2,False,2,Chino Valley Unified,91710,114.0,5712.0,2025-12
Unknown,True,False,False,True,600000.0,1086550742,2024-09-20,600000.0,34.024058000000004,-117.715857,12619 Wells Place,Residential,1521.0,600000.0,0,The Listing Brokerage,None,1086550742.0,681 - Chino,San Bernardino,Closed,False,2,SingleFamilyResidence,0.1667,1975,12619.0,OC24188718,2,Chino,4,2024-09-20,2024-09-12,2024-09-11,CA,True,1,One,7260.0,4,False,2,Chino Valley Unified,91710,0.0,7260.0,2024-09
Unknown,True,False,False,True,1999999.0,1118766465,2025-07-18,2100000.0,34.151241,-118.63592,23135 Park Contessa,Residential,2827.0,1999999.0,8,Coldwell Banker Realty,Annually,1118766465.0,CLB - Calabasas,Los Angeles,Closed,False,3,SingleFamilyResidence,0.2061,1969,23135.0,SR25149694,3,Calabasas,5,2025-07-18,2025-07-11,2025-07-03,CA,True,2,Two,8979.0,0,False,3,Las Virgenes,91302,425.0,8979.0,2025-07
"Carpet,Laminate,Wood",False,False,False,False,1998000.0,1043846350,2023-09-25,2280000.0,37.5667745,-122.2558342,228 Avocet Court,Residential,2160.0,1998000.0,4,Compass,None,1043846350.0,699 - Not Defined,San Mateo,Closed,True,2,SingleFamilyResidence,0.1336,1966,228.0,ML81939599,3,Foster City,4,2023-09-25,2023-08-28,2023-08-24,CA,True,1,Unknown,5820.0,3,False,2,Other,94404,0.0,5820.0,2023-09
"Carpet,Vinyl",True,False,False,False,430000.0,1114338759,2025-06-25,430000.0,37.335316,-120.492519,1235 Sunrise Drive,Residential,2346.0,430000.0,9,BHGRE Everything Real Estate,None,1114338759.0,Unknown,Merced,Closed,True,2,SingleFamilyResidence,0.0982,2004,1235.0,MC25111541,3,Merced,4,2025-06-25,2025-05-29,2025-05-19,CA,False,2,Two,4276.0,0,False,2,Merced Union,95348,0.0,4276.0,2025-06
"Laminate,Tile",True,False,False,False,899950.0,1058368288,2024-02-16,990099.0,37.3494609,-121.8470318,288 McCreery Avenue,Residential,1274.0,899950.0,7,Realty World Villa California,None,1058368288.0,699 - Not Defined,Santa Clara,Closed,False,2,SingleFamilyResidence,0.1612,1947,288.0,ML81951718,2,San Jose,3,2024-02-16,2024-01-24,2024-01-17,CA,True,1,Unknown,7020.0,3,False,2,Other,95116,0.0,7020.0,2024-02
"Carpet,Vinyl",True,False,False,False,929000.0,1060275064,2024-03-27,929000.0,34.427208,-118.542333,23246 Barnacle Lane,Residential,2167.0,929000.0,9,eXp Realty of California Inc,Monthly,1060275064.0,VALB - Valencia Bridgeport,Los Angeles,Closed,True,4,SingleFamilyResidence,0.0679,2002,23246.0,SR24029277,3,Valencia,3,2024-03-27,2024-02-25,2024-02-10,CA,True,2,Two,2957.0,0,False,2,William S. Hart Union,91355,249.0,2957.0,2024-03
"Tile,Wood",True,False,False,False,1798000.0,1125702860,2025-09-26,1808050.0,34.059257,-118.343701,842 S Sycamore Avenue,Residential,3692.0,1798000.0,16,Compass,None,1125702860.0,C18 - Hancock Park-Wilshire,Los Angeles,Closed,False,6,SingleFamilyResidence,0.1428,1925,842.0,25571419,4,Los Angeles,6,2025-09-26,2025-08-22,2025-08-06,CA,True,2,Two,6220.0,3,False,3,Unknown,90036,0.0,6220.0,2025-09
"Carpet,Tile",True,False,False,False,2175000.0,1061533190,2024-03-21,2485000.0,37.3200152,-121.7754417,3207 Lakemore Court,Residential,2365.0,2175000.0,8,Compass,None,1061533190.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.1373,1996,3207.0,ML81954980,3,San Jose,4,2024-03-21,2024-02-29,2024-02-21,CA,True,1,Unknown,5980.0,3,False,2,Other,95148,0.0,5980.0,2024-03
Tile,False,False,False,False,729900.0,1076446997,2024-07-26,729900.0,32.5733046,-117.105014,1276 Georgia,Residential,868.0,729900.0,28,"eXp Realty of California, Inc.",None,1076446997.0,91932 - Imperial Beach,San Diego,Closed,False,4,SingleFamilyResidence,0.0804,1975,1276.0,240013541SD,1,Imperial Beach,2,2024-07-26,2024-07-11,2024-06-13,CA,False,1,One,3504.0,3,False,2,Unknown,91932,0.0,3504.0,2024-07
"Carpet,Laminate,Tile",True,False,False,False,999999.0,1045963535,2023-11-27,925000.0,32.8366671,-117.2212432,4918 Gallatin Way,Residential,984.0,999999.0,15,Coldwell Banker West,None,1045963535.0,92117 - Clairemont Mesa,San Diego,Closed,False,2,SingleFamilyResidence,0.1194,1958,4918.0,230019889SD,1,San Diego,3,2023-11-27,2023-10-31,2023-10-07,CA,False,1,One,5200.0,3,False,1,Unknown,92117,0.0,5200.0,2023-11
"Carpet,Laminate,Tile",False,False,False,False,999000.0,1119612205,2025-08-13,1050000.0,37.99429655,-122.23666383,302 Carson St,Residential,2301.0,999000.0,7,Re/Max Accord,Monthly,1119612205.0,Unknown,Contra Costa,Closed,True,3,SingleFamilyResidence,0.1837,1989,302.0,41105244,3,Hercules,4,2025-08-13,2025-07-24,2025-07-17,CA,True,2,Two,8000.0,3,False,3,Unknown,94547,89.0,8000.0,2025-08
